cust_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type
3371,UPGRADE,2021-05-01,PRO,75,Female,25-34,Denmark,Google Ads
3371,CHURN,2022-01-01,PRO,85,Female,25-34,Denmark,Google Ads
3372,initial,2020-12-01,PRO,65,Female,55-65,Denmark,facebook
3372,UPGRADE,2021-08-01,MAX,109,Female,55-65,Denmark,facebook
3373,initial,2022-07-01,BASIC,53,Male,18-24,Finland,Google Ads
3374,initial,2021-05-01,PRO,75,Female,25-34,Finland,Organic Search
3374,UPGRADE,2021-09-01,MAX,109,Female,25-34,Finland,Organic Search
3374,CHURN,2022-04-01,PRO,85,Female,25-34,Finland,Organic Search
3375,initial,2022-09-01,PRO,85,Male,55-65,Sweden,Organic Search
3376,initial,2020-07-01,PRO,65,Female,18-24,Sweden,facebook
3376,UPGRADE,2021-01-01,MAX,109,Female,18-24,Sweden,facebook
3377,initial,2021-01-01,PRO,75,Female,35-44,Denmark,Google Ads
3377,REDUCTION,2022-08-01,BASIC,53,Female,35-44,Denmark,Google Ads
3378,initial,2022-07-01,PRO,85,Female,18-24,Norway,facebook
3378,UPGRADE,2022-11-01,MAX,119,Female,18-24,Norway,facebook
3379,initial,2021-02-01,MAX,109,Female,45-54,Sweden,facebook
3379,REDUCTION,2021-09-01,PRO,75,Female,45-54,Sweden,facebook
3379,CHURN,2022-05-01,PRO,85,Female,45-54,Sweden,facebook
3380,initial,2021-12-01,PRO,75,Female,35-44,Finland,facebook
3380,REDUCTION,2022-01-01,BASIC,53,Female,35-44,Finland,facebook
3381,initial,2020-02-01,BASIC,33,Male,35-44,Norway,Display
3381,CHURN,2021-01-01,BASIC,43,Male,35-44,Norway,Display
3382,initial,2021-07-01,PRO,75,Male,25-34,Denmark,Google Ads
3382,UPGRADE,2021-12-01,MAX,109,Male,25-34,Denmark,Google Ads
3382,CHURN,2022-05-01,PRO,85,Male,25-34,Denmark,Google Ads
3383,initial,2020-02-01,BASIC,33,Female,25-34,Denmark,Paid Search
3383,UPGRADE,2021-03-01,MAX,109,Female,25-34,Denmark,Paid Search
3384,initial,2020-01-01,PRO,65,Female,55-65,Finland,Paid Search
3384,UPGRADE,2020-07-01,MAX,99,Female,55-65,Finland,Paid Search
3384,CHURN,2020-07-01,PRO,65,Female,55-65,Finland,Paid Search
3385,initial,2022-06-01,BASIC,53,Female,18-24,Norway,Google Ads
3386,initial,2020-12-01,MAX,99,Male,35-44,Norway,Display
3386,REDUCTION,2021-12-01,PRO,75,Male,35-44,Norway,Display
3387,initial,2021-09-01,BASIC,43,Female,25-34,Norway,facebook
3388,initial,2021-06-01,PRO,75,Female,18-24,Finland,Paid Search
3388,REDUCTION,2021-09-01,BASIC,43,Female,18-24,Finland,Paid Search
3388,CHURN,2021-12-01,BASIC,43,Female,18-24,Finland,Paid Search
3389,initial,2022-09-01,PRO,85,Other,25-34,Finland,Google Ads
3389,REDUCTION,2022-10-01,BASIC,53,Other,25-34,Finland,Google Ads
3390,initial,2021-07-01,MAX,109,Other,18-24,Norway,Google Ads
3391,initial,2020-09-01,MAX,99,Female,35-44,Sweden,Google Ads
3391,REDUCTION,2022-03-01,PRO,85,Female,35-44,Sweden,Google Ads
3392,initial,2022-06-01,PRO,85,Female,18-24,Sweden,Unknown
3392,REDUCTION,2022-08-01,BASIC,53,Female,18-24,Sweden,Unknown
3393,initial,2020-10-01,BASIC,33,Male,18-24,Denmark,Google Ads
3393,UPGRADE,2022-08-01,MAX,119,Male,18-24,Denmark,Google Ads
3394,initial,2020-10-01,MAX,99,Female,18-24,Sweden,facebook
3394,REDUCTION,2020-12-01,BASIC,33,Female,18-24,Sweden,facebook
3395,initial,2020-04-01,BASIC,33,Male,18-24,Denmark,Google Ads
3395,UPGRADE,2022-02-01,MAX,119,Male,18-24,Denmark,Google Ads
3396,initial,2022-02-01,BASIC,53,Female,35-44,Sweden,Google Ads
3397,initial,2022-05-01,BASIC,53,Female,25-34,Sweden,Organic Search
3397,CHURN,2022-11-01,BASIC,53,Female,25-34,Sweden,Organic Search
3398,initial,2022-08-01,PRO,85,Male,45-54,Norway,Google Ads
3399,initial,2021-12-01,BASIC,43,Male,45-54,Sweden,facebook
3399,CHURN,2022-05-01,BASIC,53,Male,45-54,Sweden,facebook
3400,initial,2020-12-01,PRO,65,Male,35-44,Norway,Organic Search
3400,UPGRADE,2022-10-01,MAX,119,Male,35-44,Norway,Organic Search
3401,initial,2021-05-01,PRO,75,Male,18-24,Denmark,Unknown
3401,UPGRADE,2021-11-01,MAX,109,Male,18-24,Denmark,Unknown
3401,CHURN,2022-06-01,PRO,85,Male,18-24,Denmark,Unknown
3402,initial,2022-12-01,BASIC,53,Male,25-34,Denmark,Paid Search
3403,initial,2020-01-01,BASIC,33,Female,18-24,Sweden,facebook
3403,UPGRADE,2020-10-01,PRO,65,Female,18-24,Sweden,facebook
3404,initial,2020-05-01,BASIC,33,Male,35-44,Denmark,Google Ads
3404,UPGRADE,2022-08-01,MAX,119,Male,35-44,Denmark,Google Ads
3405,initial,2020-08-01,PRO,65,Male,35-44,Finland,Google Ads
3405,CHURN,2021-04-01,PRO,75,Male,35-44,Finland,Google Ads
3406,initial,2021-03-01,BASIC,43,Male,18-24,Sweden,facebook
3406,UPGRADE,2021-12-01,MAX,109,Male,18-24,Sweden,facebook
3407,initial,2022-08-01,BASIC,53,Female,55-65,Finland,Paid Search
3408,initial,2021-03-01,BASIC,43,Male,18-24,Norway,Google Ads
3409,initial,2020-11-01,MAX,99,Male,35-44,Sweden,Google Ads
3409,REDUCTION,2022-05-01,PRO,85,Male,35-44,Sweden,Google Ads
3409,CHURN,2022-10-01,PRO,85,Male,35-44,Sweden,Google Ads
3410,initial,2022-07-01,PRO,85,Female,45-54,Sweden,Organic Search
3410,REDUCTION,2022-11-01,BASIC,53,Female,45-54,Sweden,Organic Search
3411,initial,2022-01-01,MAX,119,Female,45-54,Denmark,TV
3411,REDUCTION,2022-02-01,PRO,85,Female,45-54,Denmark,TV
3412,initial,2021-06-01,PRO,75,Female,25-34,Norway,facebook
3412,UPGRADE,2021-09-01,MAX,109,Female,25-34,Norway,facebook
3412,CHURN,2022-08-01,MAX,119,Female,25-34,Norway,facebook
3413,initial,2021-02-01,PRO,75,Male,25-34,Norway,Display
3413,UPGRADE,2022-03-01,MAX,119,Male,25-34,Norway,Display
3414,initial,2022-03-01,PRO,85,Other,45-54,Denmark,Organic Search
3415,initial,2021-05-01,PRO,75,Female,45-54,Denmark,facebook
3415,CHURN,2021-09-01,PRO,75,Female,45-54,Denmark,facebook
3416,initial,2021-03-01,PRO,75,Male,25-34,Finland,Google Ads
3416,REDUCTION,2021-06-01,BASIC,43,Male,25-34,Finland,Google Ads
3417,initial,2021-06-01,BASIC,43,Male,45-54,Sweden,Paid Search
3417,UPGRADE,2022-10-01,MAX,119,Male,45-54,Sweden,Paid Search
3418,initial,2022-10-01,PRO,85,Female,45-54,Sweden,Paid Search
3419,initial,2022-03-01,BASIC,53,Female,35-44,Sweden,Unknown
3420,initial,2021-08-01,MAX,109,Female,45-54,Sweden,Google Ads
3420,REDUCTION,2022-08-01,PRO,85,Female,45-54,Sweden,Google Ads
3421,initial,2021-01-01,PRO,75,Female,45-54,Sweden,Google Ads
3421,UPGRADE,2021-12-01,MAX,109,Female,45-54,Sweden,Google Ads
3422,initial,2021-10-01,PRO,75,Male,55-65,Finland,Organic Search
3422,REDUCTION,2022-09-01,BASIC,53,Male,55-65,Finland,Organic Search
3423,initial,2020-01-01,PRO,65,Female,18-24,Sweden,Organic Search
3423,UPGRADE,2020-09-01,MAX,99,Female,18-24,Sweden,Organic Search
3424,initial,2020-03-01,PRO,65,Female,18-24,Finland,Paid Search
3424,UPGRADE,2020-11-01,MAX,99,Female,18-24,Finland,Paid Search
3424,CHURN,2021-07-01,MAX,109,Female,18-24,Finland,Paid Search
3424,CHURN,2021-12-01,MAX,109,Female,18-24,Finland,Paid Search
3425,initial,2021-11-01,PRO,75,Female,25-34,Sweden,Google Ads
3425,REDUCTION,2022-01-01,BASIC,53,Female,25-34,Sweden,Google Ads
3426,initial,2020-04-01,BASIC,33,Male,18-24,Sweden,facebook
3426,UPGRADE,2022-07-01,MAX,119,Male,18-24,Sweden,facebook
3427,initial,2021-09-01,BASIC,43,Male,35-44,Norway,Google Ads
3427,CHURN,2022-09-01,BASIC,53,Male,35-44,Norway,Google Ads
3428,initial,2020-08-01,BASIC,33,Female,55-65,Denmark,TV
3428,UPGRADE,2021-07-01,PRO,75,Female,55-65,Denmark,TV
3428,CHURN,2022-08-01,PRO,85,Female,55-65,Denmark,TV
3429,initial,2022-07-01,PRO,85,Male,55-65,Sweden,facebook
3430,initial,2022-02-01,BASIC,53,Male,25-34,Denmark,Unknown
3430,CHURN,2022-10-01,BASIC,53,Male,25-34,Denmark,Unknown
3431,initial,2020-05-01,BASIC,33,Male,45-54,Denmark,facebook
3431,CHURN,2021-03-01,BASIC,43,Male,45-54,Denmark,facebook
3432,initial,2021-05-01,MAX,109,Male,35-44,Finland,TV
3433,initial,2022-06-01,BASIC,53,Female,35-44,Sweden,facebook
3433,UPGRADE,2022-11-01,MAX,119,Female,35-44,Sweden,facebook
3434,initial,2020-09-01,PRO,65,Female,55-65,Denmark,Unknown
3434,REDUCTION,2022-04-01,BASIC,53,Female,55-65,Denmark,Unknown
3435,initial,2021-10-01,MAX,109,Other,45-54,Norway,facebook
3436,initial,2021-02-01,PRO,75,Female,55-65,Sweden,Google Ads
3436,UPGRADE,2021-09-01,MAX,109,Female,55-65,Sweden,Google Ads
3437,initial,2021-02-01,BASIC,43,Female,18-24,Sweden,facebook
3438,initial,2021-10-01,BASIC,43,Female,45-54,Sweden,facebook
3439,initial,2020-01-01,BASIC,33,Female,35-44,Sweden,facebook
3439,UPGRADE,2021-01-01,MAX,109,Female,35-44,Sweden,facebook
3440,initial,2020-06-01,PRO,65,Male,18-24,Sweden,Paid Search
3440,UPGRADE,2021-06-01,MAX,109,Male,18-24,Sweden,Paid Search
3441,initial,2022-04-01,PRO,85,Male,18-24,Sweden,Paid Search
3441,REDUCTION,2022-08-01,BASIC,53,Male,18-24,Sweden,Paid Search
3442,initial,2022-03-01,BASIC,53,Female,25-34,Sweden,facebook
3443,initial,2022-10-01,PRO,85,Female,45-54,Norway,facebook
3444,initial,2020-01-01,BASIC,33,Female,18-24,Finland,Google Ads
3444,UPGRADE,2021-12-01,PRO,75,Female,18-24,Finland,Google Ads
3445,initial,2022-06-01,PRO,85,Male,45-54,Sweden,facebook
3446,initial,2021-07-01,BASIC,43,Male,25-34,Denmark,Google Ads
3446,UPGRADE,2022-05-01,MAX,119,Male,25-34,Denmark,Google Ads
3446,CHURN,2022-11-01,MAX,119,Male,25-34,Denmark,Google Ads
3447,initial,2021-12-01,PRO,75,Female,18-24,Sweden,Google Ads
3447,CHURN,2022-03-01,PRO,85,Female,18-24,Sweden,Google Ads
3448,initial,2021-07-01,BASIC,43,Male,18-24,Denmark,Google Ads
3448,UPGRADE,2022-01-01,PRO,85,Male,18-24,Denmark,Google Ads
3448,CHURN,2022-01-01,BASIC,53,Male,18-24,Denmark,Google Ads
3449,initial,2020-09-01,PRO,65,Male,18-24,Finland,Google Ads
3449,REDUCTION,2021-06-01,BASIC,43,Male,18-24,Finland,Google Ads
3450,initial,2022-05-01,PRO,85,Female,55-65,Sweden,TV
3451,initial,2020-12-01,BASIC,33,Male,35-44,Denmark,facebook
3451,CHURN,2021-12-01,BASIC,43,Male,35-44,Denmark,facebook
3452,initial,2021-04-01,BASIC,43,Female,45-54,Norway,Google Ads
3452,CHURN,2021-07-01,BASIC,43,Female,45-54,Norway,Google Ads
3453,initial,2022-09-01,PRO,85,Male,25-34,Sweden,facebook
3454,initial,2021-11-01,MAX,109,Male,35-44,Denmark,Google Ads
3454,REDUCTION,2022-10-01,PRO,85,Male,35-44,Denmark,Google Ads
3455,initial,2021-07-01,PRO,75,Male,45-54,Finland,Bing
3455,UPGRADE,2022-03-01,MAX,119,Male,45-54,Finland,Bing
3456,initial,2022-09-01,BASIC,53,Female,55-65,Denmark,facebook
3457,initial,2022-05-01,BASIC,53,Female,25-34,Sweden,Google Ads
3458,initial,2020-06-01,MAX,99,Female,55-65,Norway,TV
3458,REDUCTION,2020-11-01,PRO,65,Female,55-65,Norway,TV
3459,initial,2021-01-01,MAX,109,Female,55-65,Sweden,facebook
3459,REDUCTION,2021-05-01,BASIC,43,Female,55-65,Sweden,facebook
3460,initial,2020-01-01,MAX,99,Other,45-54,Norway,Google Ads
3460,REDUCTION,2021-01-01,BASIC,43,Other,45-54,Norway,Google Ads
3461,initial,2022-07-01,BASIC,53,Female,35-44,Norway,Unknown
3462,initial,2022-01-01,BASIC,53,Female,35-44,Norway,facebook
3462,UPGRADE,2022-11-01,MAX,119,Female,35-44,Norway,facebook
3463,initial,2022-02-01,PRO,85,Female,25-34,Sweden,facebook
3464,initial,2020-01-01,PRO,65,Male,18-24,Norway,Organic Search
3464,UPGRADE,2022-04-01,MAX,119,Male,18-24,Norway,Organic Search
3465,initial,2022-01-01,PRO,85,Female,25-34,Sweden,Unknown
3465,REDUCTION,2022-03-01,BASIC,53,Female,25-34,Sweden,Unknown
3466,initial,2021-02-01,PRO,75,Female,45-54,Sweden,Unknown
3466,UPGRADE,2022-07-01,MAX,119,Female,45-54,Sweden,Unknown
3467,initial,2021-02-01,BASIC,43,Male,35-44,Denmark,Google Ads
3467,CHURN,2021-08-01,BASIC,43,Male,35-44,Denmark,Google Ads
3468,initial,2021-10-01,MAX,109,Female,25-34,Norway,Google Ads
3468,REDUCTION,2021-12-01,PRO,75,Female,25-34,Norway,Google Ads
3469,initial,2020-07-01,MAX,99,Other,18-24,Finland,Paid Search
3469,REDUCTION,2020-09-01,BASIC,33,Other,18-24,Finland,Paid Search
3470,initial,2020-02-01,PRO,65,Male,35-44,Sweden,Google Ads
3470,UPGRADE,2022-09-01,MAX,119,Male,35-44,Sweden,Google Ads
3471,initial,2020-04-01,PRO,65,Male,55-65,Sweden,Organic Search
3471,UPGRADE,2021-10-01,MAX,109,Male,55-65,Sweden,Organic Search
3472,initial,2020-06-01,PRO,65,Female,45-54,Denmark,Paid Search
3472,UPGRADE,2022-07-01,MAX,119,Female,45-54,Denmark,Paid Search
3473,initial,2020-07-01,BASIC,33,Female,25-34,Finland,facebook
3473,CHURN,2021-08-01,BASIC,43,Female,25-34,Finland,facebook
3474,initial,2020-04-01,PRO,65,Male,35-44,Sweden,Unknown
3474,UPGRADE,2022-06-01,MAX,119,Male,35-44,Sweden,Unknown
3475,initial,2020-09-01,BASIC,33,Female,25-34,Finland,Google Ads
3475,UPGRADE,2021-03-01,PRO,75,Female,25-34,Finland,Google Ads
3475,CHURN,2021-06-01,BASIC,43,Female,25-34,Finland,Google Ads
3476,initial,2022-03-01,BASIC,53,Female,18-24,Finland,facebook
3476,UPGRADE,2022-09-01,PRO,85,Female,18-24,Finland,facebook
3477,initial,2022-10-01,PRO,85,Female,55-65,Norway,Google Ads
3478,initial,2021-07-01,PRO,75,Female,45-54,Sweden,Bing
3479,initial,2020-01-01,PRO,65,Female,18-24,Sweden,Google Ads
3479,UPGRADE,2021-08-01,MAX,109,Female,18-24,Sweden,Google Ads
3479,CHURN,2022-07-01,MAX,119,Female,18-24,Sweden,Google Ads
3479,CHURN,2022-09-01,MAX,119,Female,18-24,Sweden,Google Ads
3480,initial,2022-12-01,MAX,119,Male,25-34,Sweden,Google Ads
3481,initial,2022-11-01,PRO,85,Male,35-44,Norway,Google Ads
3482,initial,2021-09-01,PRO,75,Female,25-34,Denmark,Organic Search
3482,CHURN,2022-03-01,PRO,85,Female,25-34,Denmark,Organic Search
3483,initial,2020-01-01,PRO,65,Other,45-54,Sweden,Unknown
3483,CHURN,2020-09-01,PRO,65,Other,45-54,Sweden,Unknown
3484,initial,2022-01-01,PRO,85,Female,18-24,Sweden,Google Ads
3485,initial,2022-09-01,MAX,119,Female,25-34,Sweden,Google Ads
3486,initial,2021-12-01,BASIC,43,Female,18-24,Sweden,facebook
3486,UPGRADE,2022-11-01,MAX,119,Female,18-24,Sweden,facebook
3487,initial,2021-05-01,BASIC,43,Other,55-65,Sweden,Paid Search
3487,UPGRADE,2021-11-01,MAX,109,Other,55-65,Sweden,Paid Search
3488,initial,2020-11-01,BASIC,33,Male,18-24,Denmark,facebook
3488,CHURN,2021-09-01,BASIC,43,Male,18-24,Denmark,facebook
3489,initial,2020-02-01,BASIC,33,Female,18-24,Norway,facebook
3489,UPGRADE,2021-09-01,MAX,109,Female,18-24,Norway,facebook
3490,initial,2021-08-01,PRO,75,Male,25-34,Sweden,facebook
3490,REDUCTION,2021-09-01,BASIC,43,Male,25-34,Sweden,facebook
3491,initial,2021-09-01,PRO,75,Male,45-54,Denmark,Google Ads
3491,REDUCTION,2022-10-01,BASIC,53,Male,45-54,Denmark,Google Ads
3492,initial,2020-07-01,BASIC,33,Female,18-24,Sweden,Paid Search
3492,UPGRADE,2021-02-01,MAX,109,Female,18-24,Sweden,Paid Search
3492,CHURN,2021-08-01,BASIC,43,Female,18-24,Sweden,Paid Search
3493,initial,2022-07-01,MAX,119,Female,45-54,Norway,facebook
3494,initial,2021-01-01,MAX,109,Female,55-65,Denmark,Organic Search
3494,REDUCTION,2022-03-01,PRO,85,Female,55-65,Denmark,Organic Search
3495,initial,2021-10-01,PRO,75,Male,45-54,Sweden,facebook
3495,REDUCTION,2022-07-01,BASIC,53,Male,45-54,Sweden,facebook
3496,initial,2020-05-01,PRO,65,Female,45-54,Denmark,Unknown
3496,CHURN,2020-09-01,PRO,65,Female,45-54,Denmark,Unknown
3497,initial,2022-07-01,BASIC,53,Male,55-65,Norway,Google Ads
3498,initial,2021-12-01,BASIC,43,Female,25-34,Finland,Paid Search
3499,initial,2021-06-01,PRO,75,Female,25-34,Denmark,Organic Search
3499,REDUCTION,2022-03-01,BASIC,53,Female,25-34,Denmark,Organic Search
3500,initial,2020-06-01,BASIC,33,Male,18-24,Denmark,Paid Search
3500,CHURN,2020-09-01,BASIC,33,Male,18-24,Denmark,Paid Search
3501,initial,2021-12-01,BASIC,43,Female,25-34,Denmark,Unknown
3501,UPGRADE,2022-11-01,MAX,119,Female,25-34,Denmark,Unknown
3502,initial,2021-11-01,PRO,75,Female,18-24,Denmark,Google Ads
3502,REDUCTION,2022-04-01,BASIC,53,Female,18-24,Denmark,Google Ads
3503,initial,2020-09-01,BASIC,33,Female,35-44,Norway,facebook
3503,UPGRADE,2022-03-01,MAX,119,Female,35-44,Norway,facebook
3504,initial,2022-01-01,MAX,119,Male,25-34,Denmark,Organic Search
3504,REDUCTION,2022-07-01,PRO,85,Male,25-34,Denmark,Organic Search
3505,initial,2022-01-01,MAX,119,Other,18-24,Sweden,Google Ads
3505,REDUCTION,2022-02-01,PRO,85,Other,18-24,Sweden,Google Ads
3506,initial,2022-02-01,PRO,85,Male,25-34,Finland,Google Ads
3506,UPGRADE,2022-06-01,MAX,119,Male,25-34,Finland,Google Ads
3506,CHURN,2022-06-01,PRO,85,Male,25-34,Finland,Google Ads
3507,initial,2022-01-01,PRO,85,Female,45-54,Denmark,Google Ads
3508,initial,2021-04-01,PRO,75,Male,35-44,Sweden,Organic Search
3508,UPGRADE,2021-12-01,MAX,109,Male,35-44,Sweden,Organic Search
3509,initial,2022-08-01,BASIC,53,Female,35-44,Sweden,Google Ads
3510,initial,2022-12-01,PRO,85,Male,35-44,Denmark,Unknown
3511,initial,2021-02-01,BASIC,43,Female,55-65,Denmark,facebook
3511,UPGRADE,2021-12-01,MAX,109,Female,55-65,Denmark,facebook
3512,initial,2022-04-01,MAX,119,Female,25-34,Sweden,Organic Search
3513,initial,2021-05-01,PRO,75,Male,55-65,Denmark,Google Ads
3513,UPGRADE,2021-09-01,MAX,109,Male,55-65,Denmark,Google Ads
3513,CHURN,2022-05-01,MAX,119,Male,55-65,Denmark,Google Ads
3514,initial,2020-04-01,PRO,65,Female,25-34,Sweden,Paid Search
3514,UPGRADE,2020-07-01,MAX,99,Female,25-34,Sweden,Paid Search
3515,initial,2021-07-01,BASIC,43,Female,45-54,Sweden,facebook
3515,UPGRADE,2021-11-01,MAX,109,Female,45-54,Sweden,facebook
3516,initial,2020-04-01,BASIC,33,Male,25-34,Norway,facebook
3516,UPGRADE,2021-05-01,PRO,75,Male,25-34,Norway,facebook
3517,initial,2020-11-01,BASIC,33,Male,18-24,Sweden,Paid Search
3517,UPGRADE,2022-10-01,MAX,119,Male,18-24,Sweden,Paid Search
3518,initial,2022-04-01,BASIC,53,Male,25-34,Norway,facebook
3519,initial,2021-04-01,MAX,109,Other,45-54,Norway,Paid Search
3519,REDUCTION,2021-09-01,PRO,75,Other,45-54,Norway,Paid Search
3520,initial,2022-10-01,BASIC,53,Female,18-24,Sweden,Paid Search
3521,initial,2022-02-01,PRO,85,Female,18-24,Denmark,facebook
3521,CHURN,2022-05-01,PRO,85,Female,18-24,Denmark,facebook
3522,initial,2022-12-01,BASIC,53,Female,35-44,Norway,facebook
3523,initial,2021-02-01,BASIC,43,Male,45-54,Sweden,facebook
3523,UPGRADE,2022-06-01,PRO,85,Male,45-54,Sweden,facebook
3523,CHURN,2022-09-01,PRO,85,Male,45-54,Sweden,facebook
3523,CHURN,2022-11-01,PRO,85,Male,45-54,Sweden,facebook
3524,initial,2020-11-01,BASIC,33,Male,35-44,Norway,Google Ads
3525,initial,2021-03-01,MAX,109,Female,55-65,Denmark,facebook
3525,REDUCTION,2021-08-01,BASIC,43,Female,55-65,Denmark,facebook
3526,initial,2020-05-01,PRO,65,Male,55-65,Sweden,Display
3526,UPGRADE,2020-12-01,MAX,99,Male,55-65,Sweden,Display
3527,initial,2022-08-01,PRO,85,Female,25-34,Norway,Paid Search
3528,initial,2021-02-01,BASIC,43,Female,25-34,Denmark,Google Ads
3528,CHURN,2021-10-01,BASIC,43,Female,25-34,Denmark,Google Ads
3529,initial,2022-05-01,PRO,85,Female,18-24,Finland,facebook
3530,initial,2022-10-01,PRO,85,Female,25-34,Denmark,Organic Search
3531,initial,2021-11-01,PRO,75,Female,25-34,Sweden,Google Ads
3531,UPGRADE,2022-11-01,MAX,119,Female,25-34,Sweden,Google Ads
3532,initial,2021-06-01,PRO,75,Female,35-44,Denmark,Google Ads
3532,UPGRADE,2021-12-01,MAX,109,Female,35-44,Denmark,Google Ads
3532,CHURN,2022-02-01,PRO,85,Female,35-44,Denmark,Google Ads
3533,initial,2022-10-01,PRO,85,Female,18-24,Sweden,Google Ads
3534,initial,2020-11-01,BASIC,33,Female,45-54,Sweden,Organic Search
3535,initial,2020-11-01,PRO,65,Female,45-54,Denmark,Organic Search
3535,CHURN,2021-11-01,PRO,75,Female,45-54,Denmark,Organic Search
3536,initial,2020-10-01,BASIC,33,Male,45-54,Sweden,Google Ads
3536,UPGRADE,2021-12-01,MAX,109,Male,45-54,Sweden,Google Ads
3537,initial,2022-06-01,PRO,85,Male,25-34,Denmark,Google Ads
3538,initial,2020-11-01,PRO,65,Male,45-54,Denmark,facebook
3538,REDUCTION,2021-12-01,BASIC,43,Male,45-54,Denmark,facebook
3539,initial,2021-04-01,MAX,109,Female,55-65,Sweden,Paid Search
3539,REDUCTION,2022-09-01,BASIC,53,Female,55-65,Sweden,Paid Search
3540,initial,2022-05-01,BASIC,53,Female,55-65,Norway,facebook
3541,initial,2022-11-01,BASIC,53,Male,55-65,Sweden,Google Ads
3542,initial,2021-09-01,PRO,75,Female,18-24,Sweden,facebook
3542,CHURN,2022-01-01,PRO,85,Female,18-24,Sweden,facebook
3543,initial,2021-04-01,BASIC,43,Male,35-44,Denmark,facebook
3543,UPGRADE,2022-06-01,PRO,85,Male,35-44,Denmark,facebook
3544,initial,2022-05-01,MAX,119,Male,18-24,Sweden,facebook
3545,initial,2022-02-01,BASIC,53,Female,45-54,Denmark,facebook
3545,UPGRADE,2022-11-01,PRO,85,Female,45-54,Denmark,facebook
3545,CHURN,2022-11-01,BASIC,53,Female,45-54,Denmark,facebook
3546,initial,2020-01-01,BASIC,33,Female,18-24,Sweden,facebook
3546,UPGRADE,2022-10-01,MAX,119,Female,18-24,Sweden,facebook
3547,initial,2022-05-01,PRO,85,Female,55-65,Sweden,facebook
3547,CHURN,2022-09-01,PRO,85,Female,55-65,Sweden,facebook
3548,initial,2020-06-01,PRO,65,Male,45-54,Sweden,Bing
3548,UPGRADE,2022-02-01,MAX,119,Male,45-54,Sweden,Bing
3549,initial,2021-06-01,PRO,75,Female,45-54,Sweden,Paid Search
3549,UPGRADE,2022-06-01,MAX,119,Female,45-54,Sweden,Paid Search
3550,initial,2022-05-01,PRO,85,Male,25-34,Finland,Google Ads
3550,UPGRADE,2022-08-01,MAX,119,Male,25-34,Finland,Google Ads
3551,initial,2020-08-01,PRO,65,Male,25-34,Sweden,Google Ads
3551,UPGRADE,2021-08-01,MAX,109,Male,25-34,Sweden,Google Ads
3552,initial,2020-10-01,BASIC,33,Male,35-44,Finland,facebook
3552,CHURN,2021-06-01,BASIC,43,Male,35-44,Finland,facebook
3553,initial,2022-03-01,PRO,85,Female,18-24,Sweden,Organic Search
3553,REDUCTION,2022-08-01,BASIC,53,Female,18-24,Sweden,Organic Search
3554,initial,2022-01-01,BASIC,53,Female,25-34,Finland,Organic Search
3554,CHURN,2022-07-01,BASIC,53,Female,25-34,Finland,Organic Search
3555,initial,2022-06-01,PRO,85,Female,25-34,Sweden,Google Ads
3556,initial,2021-01-01,PRO,75,Female,18-24,Sweden,Organic Search
3556,REDUCTION,2021-02-01,BASIC,43,Female,18-24,Sweden,Organic Search
3557,initial,2020-04-01,PRO,65,Female,18-24,Sweden,Google Ads
3557,UPGRADE,2022-04-01,MAX,119,Female,18-24,Sweden,Google Ads
3558,initial,2021-02-01,MAX,109,Female,45-54,Denmark,Display
3558,REDUCTION,2022-04-01,PRO,85,Female,45-54,Denmark,Display
3559,initial,2020-01-01,BASIC,33,Male,35-44,Norway,Google Ads
3559,UPGRADE,2021-10-01,MAX,109,Male,35-44,Norway,Google Ads
3560,initial,2022-10-01,MAX,119,Female,35-44,Denmark,Paid Search
3561,initial,2022-10-01,BASIC,53,Female,35-44,Finland,TV
3562,initial,2020-12-01,PRO,65,Other,25-34,Sweden,Bing
3562,UPGRADE,2021-05-01,MAX,109,Other,25-34,Sweden,Bing
3562,CHURN,2022-06-01,MAX,119,Other,25-34,Sweden,Bing
3563,initial,2022-07-01,BASIC,53,Female,55-65,Sweden,Paid Search
3564,initial,2021-04-01,MAX,109,Female,25-34,Finland,Google Ads
3564,REDUCTION,2022-09-01,PRO,85,Female,25-34,Finland,Google Ads
3565,initial,2020-05-01,PRO,65,Female,18-24,Denmark,facebook
3565,UPGRADE,2021-04-01,MAX,109,Female,18-24,Denmark,facebook
3566,initial,2022-12-01,PRO,85,Male,25-34,Norway,Organic Search
